Transaction_ID,Account_Number,Date,Transaction_Type,Amount_INR,Balance_After,Bank,Branch,Channel,Fraud_Flag,Is_International
BNK_00004542,ACCT_717831,2022-03-03,Deposit,12477.14,278660.96,Yes_Bank,Branch_7,ATM,0,0
BNK_00004543,ACCT_114065,2023-07-15,Refund,824.64,178851.24,Axis,Branch_4,Online,0,0
BNK_00004544,ACCT_851694,2022-04-29,Refund,2780.72,108967.76,HDFC,Branch_38,Online,0,0
BNK_00004545,ACCT_918513,2022-02-11,Deposit,2673.02,209510.56,BOB,Branch_51,RTGS,0,0
BNK_00004546,ACCT_332957,2024-07-15,Payment,442.44,119022.61,BOB,Branch_80,ATM,1,0
BNK_00004547,ACCT_166951,2023-12-28,Deposit,14567.49,186952.76,BOB,Branch_92,RTGS,0,0
BNK_00004548,ACCT_657841,2023-11-03,Deposit,5648.1,284952.33,HDFC,Branch_65,UPI,0,0
BNK_00004549,ACCT_592089,2024-05-21,Deposit,11097.99,481352.96,BOB,Branch_29,Branch,0,0
BNK_00004550,ACCT_697823,2023-02-13,Refund,6575.09,39117.75,ICICI,Branch_23,UPI,0,0
BNK_00004551,ACCT_250515,2024-10-26,Payment,528.46,484995.89,SBI,Branch_90,Branch,0,0
BNK_00004552,ACCT_284230,2023-02-08,Withdrawal,2469.33,317871.17,HDFC,Branch_21,Branch,0,0
BNK_00004553,ACCT_611599,2024-12-10,Refund,11697.24,181962.47,Axis,Branch_54,NEFT,0,0
BNK_00004554,ACCT_459846,2022-03-06,Payment,1767.6,98435.87,BOB,Branch_82,RTGS,0,0
BNK_00004555,ACCT_914913,2023-02-11,Transfer,58.16,56739.49,SBI,Branch_13,Mobile,0,0
BNK_00004556,ACCT_623873,2022-09-05,Withdrawal,1505.26,485795.72,Yes_Bank,Branch_25,Online,0,1
BNK_00004557,ACCT_494104,2022-08-06,Transfer,16.5,208392.33,Axis,Branch_34,NEFT,0,0
BNK_00004558,ACCT_991592,2024-08-21,Deposit,5985.17,78325.24,Yes_Bank,Branch_46,Online,0,0
BNK_00004559,ACCT_407825,2024-11-02,Withdrawal,845.93,244598.58,Yes_Bank,Branch_100,Branch,0,1
BNK_00004560,ACCT_297366,2023-08-12,Payment,5778.78,196787.05,BOB,Branch_52,Branch,0,0
BNK_00004561,ACCT_808797,2022-03-08,Interest,737.44,263685.04,HDFC,Branch_9,RTGS,0,1
BNK_00004562,ACCT_497066,2023-05-03,Deposit,3754.02,335994.03,ICICI,Branch_33,UPI,0,0
BNK_00004563,ACCT_677865,2023-03-07,Withdrawal,15026.83,206984.53,Axis,Branch_7,Branch,0,0
BNK_00004564,ACCT_102304,2023-02-12,Payment,4967.5,488150.43,ICICI,Branch_46,Mobile,0,0
BNK_00004565,ACCT_816725,2024-03-30,Deposit,1374.06,129938.55,ICICI,Branch_62,NEFT,0,1
BNK_00004566,ACCT_214736,2022-03-02,Withdrawal,3024.1,9271.6,Kotak,Branch_97,UPI,0,0
BNK_00004567,ACCT_552744,2022-02-13,Payment,6903.85,247592.85,PNB,Branch_54,RTGS,0,0
BNK_00004568,ACCT_314521,2024-02-22,Payment,55.24,415815.41,HDFC,Branch_17,ATM,0,1
BNK_00004569,ACCT_794827,2023-11-20,Interest,13.84,366843.15,HDFC,Branch_2,Branch,0,0
BNK_00004570,ACCT_596454,2024-02-06,Payment,3259.42,210827.98,BOB,Branch_50,Online,1,0
BNK_00004571,ACCT_892944,2024-07-20,Deposit,7904.82,317804.57,SBI,Branch_68,Branch,0,0
BNK_00004572,ACCT_518130,2022-06-17,Payment,1688.13,375529.9,Kotak,Branch_52,ATM,0,0
BNK_00004573,ACCT_207418,2022-01-01,Deposit,17249.06,332278.3,Kotak,Branch_37,RTGS,0,1
BNK_00004574,ACCT_116751,2023-11-05,Transfer,9015.28,331272.83,SBI,Branch_35,Mobile,0,1
BNK_00004575,ACCT_773001,2023-12-31,Refund,751.72,20809.81,BOB,Branch_36,Mobile,0,0
BNK_00004576,ACCT_984746,2022-07-16,Transfer,17005.81,55332.03,Yes_Bank,Branch_43,NEFT,0,0
BNK_00004577,ACCT_893489,2023-07-29,Payment,3681.99,242481.36,ICICI,Branch_50,Branch,0,0
BNK_00004578,ACCT_848745,2024-04-30,Withdrawal,3492.55,172336.5,Kotak,Branch_90,Mobile,1,1
BNK_00004579,ACCT_845451,2024-09-21,Payment,2878.75,116705.17,PNB,Branch_56,Mobile,0,1
BNK_00004580,ACCT_915172,2023-10-22,Transfer,5576.16,52869.26,ICICI,Branch_84,ATM,0,0
BNK_00004581,ACCT_881806,2024-03-22,Withdrawal,5240.21,62654.9,BOB,Branch_59,Mobile,0,0
BNK_00004582,ACCT_323774,2024-11-28,Deposit,1385.92,9522.12,PNB,Branch_98,RTGS,0,0
BNK_00004583,ACCT_454269,2022-12-06,Interest,1313.73,376705.07,HDFC,Branch_29,Online,0,0
BNK_00004584,ACCT_596699,2022-11-26,Deposit,6357.8,295804.31,Kotak,Branch_25,RTGS,0,1
BNK_00004585,ACCT_212074,2024-07-23,Transfer,2064.17,342632.87,ICICI,Branch_10,ATM,0,0
BNK_00004586,ACCT_796804,2023-11-01,Withdrawal,3054.59,372613.9,Yes_Bank,Branch_77,Branch,0,0
BNK_00004587,ACCT_963704,2022-05-22,Refund,1052.18,82925.01,Yes_Bank,Branch_43,Branch,0,0
BNK_00004588,ACCT_468353,2023-03-07,Payment,4623.04,52264.4,ICICI,Branch_36,RTGS,1,0
BNK_00004589,ACCT_870758,2023-01-22,Withdrawal,4197.18,117099.97,BOB,Branch_1,Online,0,0
BNK_00004590,ACCT_921052,2023-12-14,Deposit,1202.83,343411.56,SBI,Branch_35,NEFT,1,0
BNK_00004591,ACCT_736314,2024-08-19,Refund,3809.13,42929.46,BOB,Branch_36,UPI,0,0
BNK_00004592,ACCT_135627,2022-11-23,Transfer,20864.93,140193.33,BOB,Branch_56,ATM,0,0
BNK_00004593,ACCT_824058,2023-12-27,Deposit,8687.86,493386.78,HDFC,Branch_32,Mobile,0,0
BNK_00004594,ACCT_646857,2023-06-12,Deposit,1832.03,206625.9,Yes_Bank,Branch_49,Online,0,0
BNK_00004595,ACCT_695717,2023-07-16,Refund,10678.69,479179.28,ICICI,Branch_28,ATM,0,0
BNK_00004596,ACCT_421307,2023-12-03,Refund,8399.2,319525.32,PNB,Branch_4,Online,0,0
BNK_00004597,ACCT_702278,2024-11-10,Deposit,1670.35,180260.87,Kotak,Branch_81,NEFT,0,0
BNK_00004598,ACCT_870055,2023-09-04,Payment,4350.54,363669.48,HDFC,Branch_5,ATM,1,0
BNK_00004599,ACCT_771165,2024-01-05,Interest,1771.99,169347.0,Yes_Bank,Branch_77,Branch,0,0
BNK_00004600,ACCT_612649,2023-06-19,Transfer,10706.89,184065.42,SBI,Branch_44,ATM,0,0
BNK_00004601,ACCT_791623,2022-08-08,Refund,3063.68,146892.14,HDFC,Branch_54,Branch,0,0
BNK_00004602,ACCT_317233,2024-04-14,Transfer,6756.23,122656.79,BOB,Branch_18,ATM,0,0
BNK_00004603,ACCT_358571,2024-04-21,Deposit,2171.29,381142.86,SBI,Branch_54,NEFT,1,0
BNK_00004604,ACCT_275784,2024-03-20,Transfer,9526.89,400824.13,BOB,Branch_72,Branch,0,1
BNK_00004605,ACCT_142704,2024-02-11,Refund,572.07,329023.54,PNB,Branch_18,ATM,0,0
BNK_00004606,ACCT_303001,2024-06-24,Withdrawal,9683.31,411621.59,Kotak,Branch_6,UPI,1,0
BNK_00004607,ACCT_129418,2024-11-12,Deposit,6973.14,153721.66,HDFC,Branch_24,RTGS,0,0
BNK_00004608,ACCT_348777,2023-09-26,Deposit,2684.07,136369.81,ICICI,Branch_75,Branch,0,0
BNK_00004609,ACCT_241876,2022-11-14,Payment,929.97,79175.28,ICICI,Branch_86,UPI,0,0
BNK_00004610,ACCT_690433,2022-01-23,Deposit,2573.83,286363.45,SBI,Branch_94,ATM,0,0
BNK_00004611,ACCT_719955,2023-03-27,Transfer,1445.88,354583.24,SBI,Branch_18,Mobile,0,0
BNK_00004612,ACCT_487746,2024-05-16,Transfer,5200.11,216384.39,BOB,Branch_62,UPI,0,0
BNK_00004613,ACCT_145042,2024-09-29,Interest,397.17,131433.12,BOB,Branch_40,NEFT,0,0
BNK_00004614,ACCT_655161,2024-03-25,Withdrawal,1783.6,236030.17,ICICI,Branch_58,Online,0,0
BNK_00004615,ACCT_340469,2024-11-28,Payment,4254.16,241049.39,SBI,Branch_14,Branch,0,1
BNK_00004616,ACCT_133705,2024-03-14,Refund,3056.2,165583.85,BOB,Branch_73,RTGS,0,0
BNK_00004617,ACCT_283627,2022-07-30,Interest,139.55,223737.98,BOB,Branch_98,Online,0,1
BNK_00004618,ACCT_245348,2022-02-20,Payment,2826.64,18362.72,ICICI,Branch_66,NEFT,0,0
BNK_00004619,ACCT_631708,2023-05-14,Withdrawal,248.1,399982.75,Yes_Bank,Branch_10,ATM,0,0
BNK_00004620,ACCT_260636,2022-07-27,Payment,4291.81,400088.26,SBI,Branch_83,Branch,0,0
BNK_00004621,ACCT_127784,2024-08-26,Deposit,138.76,471285.55,ICICI,Branch_88,NEFT,0,0
BNK_00004622,ACCT_326999,2023-07-13,Refund,10260.3,437268.7,PNB,Branch_78,NEFT,1,0
BNK_00004623,ACCT_204238,2023-08-21,Payment,8911.42,397637.8,PNB,Branch_96,Online,0,0
BNK_00004624,ACCT_292231,2022-07-13,Transfer,64.11,227870.1,ICICI,Branch_22,NEFT,0,0
BNK_00004625,ACCT_964393,2024-03-12,Interest,1536.66,81322.96,HDFC,Branch_70,Online,0,0
BNK_00004626,ACCT_190757,2024-02-15,Transfer,6532.87,65309.52,Yes_Bank,Branch_5,ATM,0,0
BNK_00004627,ACCT_159537,2022-03-31,Interest,10271.42,428841.42,Kotak,Branch_18,Branch,0,0
BNK_00004628,ACCT_839917,2023-11-26,Deposit,3313.27,483691.06,SBI,Branch_98,Mobile,0,0
BNK_00004629,ACCT_167313,2023-09-07,Withdrawal,1155.4,157960.48,Axis,Branch_81,ATM,1,0
BNK_00004630,ACCT_654599,2023-05-07,Transfer,3381.78,1388.31,BOB,Branch_79,NEFT,0,0
BNK_00004631,ACCT_908021,2022-06-09,Payment,5504.12,479786.46,BOB,Branch_18,UPI,0,0
BNK_00004632,ACCT_353236,2024-06-29,Deposit,3046.09,262919.49,PNB,Branch_24,Mobile,0,0
BNK_00004633,ACCT_910274,2024-05-21,Transfer,10536.03,488101.16,SBI,Branch_31,UPI,0,0
BNK_00004634,ACCT_193501,2023-01-27,Withdrawal,4669.57,92619.26,BOB,Branch_59,RTGS,0,0
BNK_00004635,ACCT_551342,2023-02-03,Refund,440.84,236543.48,Axis,Branch_66,NEFT,0,0
BNK_00004636,ACCT_579655,2022-03-06,Interest,85.72,217678.93,Axis,Branch_44,Mobile,0,0
BNK_00004637,ACCT_635450,2023-07-30,Refund,1087.35,137280.08,Yes_Bank,Branch_31,UPI,0,0
BNK_00004638,ACCT_597041,2022-05-12,Payment,1871.21,155134.98,Kotak,Branch_23,NEFT,0,0
BNK_00004639,ACCT_385870,2023-02-21,Transfer,9550.82,389650.35,Yes_Bank,Branch_69,Branch,0,0
BNK_00004640,ACCT_937033,2022-09-28,Transfer,3374.24,61887.24,HDFC,Branch_51,UPI,0,0
BNK_00004641,ACCT_647266,2022-10-24,Payment,9412.68,458869.11,PNB,Branch_64,Mobile,0,0
BNK_00004642,ACCT_203080,2022-10-18,Payment,303.58,329859.11,PNB,Branch_55,NEFT,0,0
BNK_00004643,ACCT_436983,2023-06-04,Refund,8359.02,324833.6,SBI,Branch_18,Online,0,0
BNK_00004644,ACCT_566370,2022-05-20,Transfer,2037.42,64319.37,Yes_Bank,Branch_24,Branch,0,0
BNK_00004645,ACCT_551062,2023-10-25,Payment,5734.59,371301.33,PNB,Branch_66,Online,0,0
BNK_00004646,ACCT_542352,2023-06-05,Transfer,1050.51,20992.14,Axis,Branch_20,Online,0,0
BNK_00004647,ACCT_720980,2022-03-05,Refund,8142.45,313104.33,SBI,Branch_18,NEFT,0,0
BNK_00004648,ACCT_860509,2024-07-03,Interest,9461.2,11848.49,Yes_Bank,Branch_5,Branch,0,0
BNK_00004649,ACCT_338454,2024-12-16,Payment,1128.65,393597.3,ICICI,Branch_26,ATM,0,0
BNK_00004650,ACCT_248027,2024-01-08,Transfer,2969.52,288585.26,BOB,Branch_39,Branch,0,0
BNK_00004651,ACCT_986686,2024-11-28,Withdrawal,3567.56,181782.39,Axis,Branch_38,Mobile,0,0
BNK_00004652,ACCT_830554,2023-01-23,Interest,1582.87,4414.43,SBI,Branch_46,RTGS,0,0
BNK_00004653,ACCT_364212,2024-12-10,Payment,1116.78,185929.74,SBI,Branch_60,Branch,0,0
BNK_00004654,ACCT_696194,2022-02-20,Interest,2951.85,295711.33,ICICI,Branch_20,RTGS,0,0
BNK_00004655,ACCT_288311,2023-10-11,Withdrawal,2308.3,446392.84,Kotak,Branch_63,Branch,0,0
BNK_00004656,ACCT_253062,2023-06-08,Deposit,8008.99,367161.37,Kotak,Branch_9,Online,0,0
BNK_00004657,ACCT_415576,2023-08-14,Refund,3919.94,12787.76,Yes_Bank,Branch_80,NEFT,0,0
BNK_00004658,ACCT_572799,2023-08-01,Withdrawal,3265.99,361405.78,SBI,Branch_33,Mobile,1,0
BNK_00004659,ACCT_237459,2022-12-20,Refund,2243.91,243412.63,HDFC,Branch_43,NEFT,0,0
BNK_00004660,ACCT_846340,2023-08-19,Payment,5979.17,119905.79,SBI,Branch_49,Mobile,0,0
BNK_00004661,ACCT_622111,2022-11-26,Payment,19557.3,195375.91,Axis,Branch_75,NEFT,1,0
BNK_00004662,ACCT_586231,2022-10-06,Transfer,14.71,232861.36,HDFC,Branch_45,RTGS,0,0
BNK_00004663,ACCT_116093,2024-12-24,Payment,3475.64,24598.15,SBI,Branch_55,Branch,0,0
BNK_00004664,ACCT_410474,2022-09-08,Refund,14268.94,388624.78,PNB,Branch_47,Mobile,0,0
BNK_00004665,ACCT_359368,2023-03-21,Deposit,9239.26,18422.45,Yes_Bank,Branch_69,ATM,0,1
BNK_00004666,ACCT_578868,2022-07-27,Interest,3280.08,210089.83,HDFC,Branch_78,NEFT,0,0
BNK_00004667,ACCT_750152,2023-01-02,Interest,4448.99,471687.42,HDFC,Branch_96,RTGS,0,0
BNK_00004668,ACCT_270963,2022-10-15,Transfer,4600.15,459804.26,Kotak,Branch_74,UPI,0,0
BNK_00004669,ACCT_449976,2022-01-23,Refund,1517.36,297495.26,ICICI,Branch_97,UPI,0,0
BNK_00004670,ACCT_101619,2023-04-03,Payment,790.45,346690.14,ICICI,Branch_71,NEFT,0,0
BNK_00004671,ACCT_965120,2024-03-16,Deposit,4182.25,495337.31,HDFC,Branch_86,Mobile,0,1
BNK_00004672,ACCT_995855,2022-01-05,Refund,2170.9,48512.75,SBI,Branch_98,NEFT,0,0
BNK_00004673,ACCT_889983,2022-12-15,Transfer,4165.0,473952.44,ICICI,Branch_73,Mobile,0,0
BNK_00004674,ACCT_970466,2022-08-22,Refund,277.74,17932.49,ICICI,Branch_90,Mobile,0,0
BNK_00004675,ACCT_545869,2024-06-23,Withdrawal,1114.93,362306.51,BOB,Branch_71,Branch,0,0
BNK_00004676,ACCT_435929,2023-02-10,Deposit,1835.32,195359.39,BOB,Branch_18,Branch,0,0
BNK_00004677,ACCT_654188,2023-07-29,Deposit,19270.97,290961.79,ICICI,Branch_92,NEFT,0,0
BNK_00004678,ACCT_459055,2022-10-12,Withdrawal,705.93,68892.38,ICICI,Branch_91,Online,0,0
BNK_00004679,ACCT_320970,2023-09-05,Deposit,1873.39,428474.99,SBI,Branch_25,Online,0,0
BNK_00004680,ACCT_628779,2023-01-03,Withdrawal,334.89,220666.85,Kotak,Branch_45,Online,0,0
BNK_00004681,ACCT_229747,2024-03-27,Deposit,684.98,249665.9,BOB,Branch_49,Online,0,0
BNK_00004682,ACCT_597283,2024-11-18,Withdrawal,17667.53,388007.87,Axis,Branch_50,UPI,0,0
BNK_00004683,ACCT_881545,2022-04-19,Deposit,933.71,191135.62,Yes_Bank,Branch_10,RTGS,0,0
BNK_00004684,ACCT_294291,2022-04-06,Withdrawal,4130.56,315040.23,HDFC,Branch_4,UPI,0,0
BNK_00004685,ACCT_816354,2022-03-26,Refund,5004.75,89865.12,ICICI,Branch_71,Mobile,0,0
BNK_00004686,ACCT_679209,2024-12-30,Deposit,5386.75,81176.44,BOB,Branch_51,Mobile,0,0
BNK_00004687,ACCT_280845,2023-01-23,Refund,4943.38,156957.77,HDFC,Branch_31,Online,0,0
BNK_00004688,ACCT_289505,2024-09-28,Withdrawal,10987.99,356639.67,HDFC,Branch_56,NEFT,0,0
BNK_00004689,ACCT_472164,2022-11-28,Transfer,952.7,310945.83,Yes_Bank,Branch_34,Branch,0,0
BNK_00004690,ACCT_696353,2024-06-30,Transfer,3991.21,136503.2,Axis,Branch_7,NEFT,0,0
BNK_00004691,ACCT_379917,2023-07-21,Deposit,5606.82,234487.27,ICICI,Branch_65,RTGS,0,0
BNK_00004692,ACCT_914639,2024-07-31,Withdrawal,21933.54,130946.09,HDFC,Branch_41,Branch,0,0
BNK_00004693,ACCT_517132,2024-10-29,Interest,3599.94,303257.36,Axis,Branch_36,Branch,0,0
BNK_00004694,ACCT_115177,2024-02-07,Transfer,5946.77,81646.31,Yes_Bank,Branch_85,UPI,0,0
BNK_00004695,ACCT_544100,2024-01-06,Withdrawal,2566.41,209348.53,HDFC,Branch_5,Online,0,0
BNK_00004696,ACCT_975352,2023-10-12,Interest,15743.91,144098.7,Kotak,Branch_7,Branch,0,0
BNK_00004697,ACCT_372484,2022-08-17,Payment,7328.94,175025.33,SBI,Branch_50,NEFT,0,0
BNK_00004698,ACCT_450629,2023-04-24,Interest,1242.46,223216.02,Axis,Branch_8,Branch,0,1
BNK_00004699,ACCT_320520,2023-02-10,Transfer,701.47,486167.62,PNB,Branch_92,Branch,0,0
BNK_00004700,ACCT_655986,2022-08-11,Refund,11719.68,453921.79,Yes_Bank,Branch_85,ATM,1,0
BNK_00004701,ACCT_152636,2024-11-05,Payment,1828.46,32927.42,Axis,Branch_40,NEFT,0,0
BNK_00004702,ACCT_470097,2024-05-18,Refund,5417.02,397640.8,Axis,Branch_52,Mobile,0,0
BNK_00004703,ACCT_587211,2024-11-15,Payment,4997.1,339424.17,PNB,Branch_66,Mobile,0,0
BNK_00004704,ACCT_758950,2024-05-06,Refund,1450.93,167254.69,BOB,Branch_6,ATM,0,0
BNK_00004705,ACCT_101553,2022-08-25,Deposit,6232.64,25087.2,Kotak,Branch_96,Mobile,1,0
BNK_00004706,ACCT_764074,2023-10-03,Payment,528.39,179749.81,ICICI,Branch_11,Online,0,0
BNK_00004707,ACCT_586658,2022-07-06,Payment,17192.12,106327.16,BOB,Branch_9,Mobile,0,0
BNK_00004708,ACCT_312434,2023-12-04,Refund,2962.72,228488.59,ICICI,Branch_16,Branch,0,0
BNK_00004709,ACCT_789641,2022-11-07,Payment,784.76,334665.84,PNB,Branch_15,ATM,0,0
BNK_00004710,ACCT_855440,2023-11-11,Withdrawal,348.34,241807.37,Axis,Branch_65,RTGS,0,0
BNK_00004711,ACCT_465191,2023-06-17,Withdrawal,3151.27,498030.89,BOB,Branch_17,Mobile,0,0
BNK_00004712,ACCT_656604,2023-06-15,Deposit,1908.36,31541.62,HDFC,Branch_85,RTGS,0,0
BNK_00004713,ACCT_406716,2022-02-17,Transfer,4966.71,434900.85,SBI,Branch_2,UPI,1,0
BNK_00004714,ACCT_751345,2022-02-05,Refund,4251.16,339922.61,SBI,Branch_11,Branch,0,0
BNK_00004715,ACCT_386819,2023-10-02,Refund,260.46,138728.37,Yes_Bank,Branch_2,NEFT,0,0
BNK_00004716,ACCT_949224,2024-02-20,Interest,2294.52,294586.28,ICICI,Branch_8,Online,0,0
BNK_00004717,ACCT_697117,2023-07-26,Withdrawal,244.13,86454.34,Kotak,Branch_2,Mobile,0,0
BNK_00004718,ACCT_515820,2022-08-18,Withdrawal,2503.09,150738.54,HDFC,Branch_2,Online,0,0
BNK_00004719,ACCT_554569,2024-10-25,Interest,16966.0,373598.94,Yes_Bank,Branch_41,RTGS,1,0
BNK_00004720,ACCT_572224,2024-07-02,Payment,19124.45,482988.0,SBI,Branch_91,Mobile,0,0
BNK_00004721,ACCT_355150,2023-01-29,Payment,1026.12,481303.54,Kotak,Branch_21,ATM,0,0
BNK_00004722,ACCT_473786,2022-09-14,Deposit,2431.5,397991.35,HDFC,Branch_73,RTGS,0,0
BNK_00004723,ACCT_233407,2022-07-16,Deposit,5286.85,258301.09,Kotak,Branch_18,Branch,0,0
BNK_00004724,ACCT_381919,2022-09-16,Transfer,1869.91,134954.72,PNB,Branch_24,Mobile,0,0
BNK_00004725,ACCT_444930,2024-10-17,Interest,15450.87,478823.12,Yes_Bank,Branch_92,Branch,0,0
BNK_00004726,ACCT_882949,2022-09-26,Refund,2290.99,438377.27,SBI,Branch_93,Mobile,0,0
BNK_00004727,ACCT_375310,2022-02-12,Interest,14322.84,423177.35,Yes_Bank,Branch_57,NEFT,0,0
BNK_00004728,ACCT_953183,2024-04-05,Deposit,5832.68,120638.42,Kotak,Branch_33,Branch,0,0
BNK_00004729,ACCT_947881,2022-08-18,Payment,3529.06,474782.93,SBI,Branch_41,Mobile,0,0
BNK_00004730,ACCT_963979,2024-11-12,Transfer,6008.46,77785.28,Axis,Branch_75,Online,0,0
BNK_00004731,ACCT_876601,2024-06-06,Transfer,8691.77,68366.76,ICICI,Branch_49,ATM,0,0
BNK_00004732,ACCT_248835,2023-05-23,Refund,1502.34,122861.43,SBI,Branch_4,Branch,0,0
BNK_00004733,ACCT_998273,2023-09-30,Payment,12433.53,391753.16,Axis,Branch_14,Mobile,0,1
BNK_00004734,ACCT_975443,2024-07-06,Refund,2105.33,371648.79,Axis,Branch_23,Online,0,1
BNK_00004735,ACCT_553837,2022-10-28,Withdrawal,4434.95,409128.71,SBI,Branch_8,Online,0,0
BNK_00004736,ACCT_866776,2024-07-30,Refund,14274.21,377858.16,PNB,Branch_5,ATM,0,0
BNK_00004737,ACCT_702531,2022-01-29,Transfer,11282.38,152988.53,PNB,Branch_50,Branch,0,0
BNK_00004738,ACCT_350490,2024-01-22,Withdrawal,7146.78,79226.67,ICICI,Branch_94,RTGS,0,0
BNK_00004739,ACCT_245327,2023-07-18,Refund,1820.75,85323.33,BOB,Branch_24,NEFT,0,1
BNK_00004740,ACCT_860603,2024-06-07,Withdrawal,6300.25,53213.2,Yes_Bank,Branch_42,UPI,0,0
BNK_00004741,ACCT_208634,2023-10-10,Payment,8671.25,419583.99,ICICI,Branch_50,Mobile,0,1
BNK_00004742,ACCT_712159,2023-05-18,Transfer,3917.7,180088.12,Axis,Branch_74,Mobile,0,0
BNK_00004743,ACCT_963205,2022-11-21,Refund,5548.58,19071.27,SBI,Branch_52,UPI,1,0
BNK_00004744,ACCT_896567,2022-02-04,Transfer,3620.61,309308.39,HDFC,Branch_60,ATM,0,0
BNK_00004745,ACCT_550054,2022-08-06,Interest,544.72,441858.09,HDFC,Branch_92,Online,1,0
BNK_00004746,ACCT_448273,2022-07-31,Payment,767.44,355751.27,PNB,Branch_65,Branch,0,0
BNK_00004747,ACCT_909181,2023-03-01,Transfer,711.44,271637.1,PNB,Branch_55,ATM,0,0
BNK_00004748,ACCT_263254,2024-03-02,Deposit,430.97,126124.53,PNB,Branch_17,ATM,0,0
BNK_00004749,ACCT_501531,2022-09-16,Payment,457.06,75257.44,Axis,Branch_90,UPI,0,0
BNK_00004750,ACCT_724771,2022-09-21,Deposit,834.05,105995.79,HDFC,Branch_99,UPI,0,0
BNK_00004751,ACCT_498592,2024-10-28,Interest,1189.45,345160.5,BOB,Branch_16,Online,0,0
BNK_00004752,ACCT_731259,2022-03-27,Payment,417.41,263368.51,PNB,Branch_55,Branch,0,0
BNK_00004753,ACCT_136099,2022-12-15,Payment,10812.65,408998.0,SBI,Branch_48,UPI,0,0
BNK_00004754,ACCT_138108,2022-05-24,Withdrawal,7046.54,100203.29,BOB,Branch_21,UPI,0,1
BNK_00004755,ACCT_768838,2023-04-07,Transfer,3310.94,151890.77,BOB,Branch_45,ATM,0,0
BNK_00004756,ACCT_232906,2023-03-17,Interest,17235.8,192314.89,HDFC,Branch_24,Mobile,0,1
BNK_00004757,ACCT_544852,2024-05-12,Refund,9170.72,158063.61,PNB,Branch_52,RTGS,0,0
BNK_00004758,ACCT_456579,2022-09-19,Refund,6962.73,248118.04,PNB,Branch_24,Branch,0,0
BNK_00004759,ACCT_442051,2023-04-24,Deposit,17604.87,20795.25,PNB,Branch_61,Online,0,0
BNK_00004760,ACCT_204486,2023-03-11,Refund,5891.76,407874.05,Kotak,Branch_4,Online,0,0
BNK_00004761,ACCT_341613,2024-08-29,Interest,303.71,237883.64,PNB,Branch_34,RTGS,0,0
BNK_00004762,ACCT_284971,2022-04-02,Payment,2866.15,453486.19,BOB,Branch_6,Branch,0,0
BNK_00004763,ACCT_163426,2023-04-07,Payment,16172.61,498239.0,HDFC,Branch_98,Online,0,0
BNK_00004764,ACCT_168514,2022-09-22,Payment,7568.54,22593.88,BOB,Branch_81,ATM,0,0
BNK_00004765,ACCT_177589,2023-09-09,Payment,12961.68,138506.65,ICICI,Branch_57,Mobile,0,0
BNK_00004766,ACCT_410601,2024-09-24,Transfer,4672.38,331403.1,Kotak,Branch_74,Mobile,0,0
BNK_00004767,ACCT_576835,2024-03-06,Transfer,21.51,349861.74,Yes_Bank,Branch_1,Branch,0,0
BNK_00004768,ACCT_604902,2024-12-06,Withdrawal,1708.95,351287.69,Axis,Branch_12,Mobile,0,0
BNK_00004769,ACCT_317870,2024-05-15,Transfer,5773.0,85171.74,ICICI,Branch_34,Mobile,0,0
BNK_00004770,ACCT_161632,2023-11-16,Refund,7667.65,225974.57,Axis,Branch_16,Mobile,0,0
BNK_00004771,ACCT_272702,2022-01-15,Payment,115.47,352408.82,PNB,Branch_29,UPI,0,0
BNK_00004772,ACCT_573567,2024-12-17,Deposit,3781.8,117548.99,HDFC,Branch_50,Mobile,1,0
BNK_00004773,ACCT_723769,2022-02-19,Deposit,5324.06,28245.32,BOB,Branch_52,Branch,0,0
BNK_00004774,ACCT_751400,2022-08-30,Deposit,4111.98,296239.33,Kotak,Branch_2,NEFT,0,0
BNK_00004775,ACCT_269822,2023-03-25,Transfer,3562.28,460189.87,PNB,Branch_27,ATM,1,0
BNK_00004776,ACCT_348553,2023-03-16,Refund,461.68,225073.51,BOB,Branch_37,Mobile,0,0
BNK_00004777,ACCT_310032,2024-06-08,Interest,9009.18,285441.86,BOB,Branch_57,Branch,0,0
BNK_00004778,ACCT_854138,2022-05-10,Payment,7414.08,492704.2,HDFC,Branch_20,ATM,0,0
BNK_00004779,ACCT_967407,2024-07-23,Refund,9476.34,138755.1,PNB,Branch_18,RTGS,0,0
BNK_00004780,ACCT_493471,2023-02-06,Refund,6660.61,407387.88,Axis,Branch_23,Online,0,1
BNK_00004781,ACCT_363510,2022-04-03,Deposit,3535.17,342152.35,HDFC,Branch_20,NEFT,0,1
BNK_00004782,ACCT_791948,2023-06-15,Transfer,7201.43,268066.03,BOB,Branch_99,ATM,0,0
BNK_00004783,ACCT_383401,2023-11-30,Refund,6637.2,306670.48,HDFC,Branch_35,NEFT,0,0
BNK_00004784,ACCT_447244,2024-12-28,Payment,587.15,348661.39,PNB,Branch_89,Branch,1,0
BNK_00004785,ACCT_704022,2024-11-27,Withdrawal,1701.88,184112.83,PNB,Branch_74,Online,0,0
BNK_00004786,ACCT_238360,2024-10-03,Transfer,3471.95,257369.68,BOB,Branch_93,UPI,0,0
