Date,City,Temperature_C,Humidity_Percent,Wind_Speed_Kmh,Precipitation_mm,Weather_Condition,AQI
2021-11-25,Hyderabad,28.7,33.1,0.7,0.0,Stormy,52
2023-01-02,Delhi,15.8,33.1,11.8,0.0,Foggy,43
2023-11-30,Surat,27.6,52.8,8.7,2.28,Rainy,155
2023-01-13,Hyderabad,14.6,82.5,13.8,0.0,Cloudy,45
2024-04-02,Chennai,38.3,42.0,12.7,0.0,Stormy,32
2021-07-31,Mumbai,29.1,39.8,7.6,0.46,Rainy,60
2020-01-09,Kolkata,17.3,45.1,4.6,1.18,Stormy,75
2023-08-04,Lucknow,16.3,60.6,21.0,1.47,Sunny,120
2024-07-21,Lucknow,24.0,63.8,4.2,0.0,Foggy,88
2024-06-04,Kolkata,19.8,82.3,3.8,0.0,Foggy,91
2020-05-26,Pune,36.6,56.1,9.2,0.0,Sunny,115
2020-01-07,Patna,25.2,53.3,18.2,0.0,Stormy,119
2022-04-21,Patna,31.5,77.1,11.1,0.19,Cloudy,86
2021-08-20,Ahmedabad,16.7,37.1,15.0,0.46,Foggy,43
2024-01-27,Nagpur,26.5,99.8,13.3,0.0,Rainy,22
2022-10-02,Chennai,34.2,71.9,14.7,1.46,Hazy,168
2022-06-14,Bangalore,31.6,77.6,9.7,0.0,Foggy,10
2022-11-15,Mumbai,11.4,45.5,14.9,0.0,Rainy,128
2024-10-24,Kolkata,24.5,70.8,12.8,0.4,Foggy,189
2024-05-09,Jaipur,32.1,50.8,12.0,0.0,Foggy,117
2023-04-30,Nagpur,29.6,100.0,6.9,0.0,Sunny,119
2022-10-12,Nagpur,21.9,37.9,9.5,0.0,Hazy,17
2021-02-27,Pune,20.3,68.3,7.3,0.0,Cloudy,89
2020-06-12,Bhopal,34.3,54.4,4.9,2.07,Foggy,68
2020-03-07,Hyderabad,29.5,63.9,9.0,4.36,Stormy,107
2022-01-21,Indore,17.0,54.8,5.0,0.0,Cloudy,100
2020-03-28,Kolkata,23.6,29.9,11.3,1.38,Stormy,40
2022-07-07,Kolkata,17.3,54.5,7.0,0.0,Rainy,52
2021-09-09,Lucknow,32.8,95.7,6.3,0.0,Cloudy,151
2020-10-31,Bhopal,28.2,67.1,9.5,0.0,Sunny,157
2023-09-26,Bhopal,30.0,69.7,2.3,0.0,Hazy,136
2020-01-07,Indore,26.6,63.5,7.2,0.0,Stormy,146
2024-11-19,Mumbai,30.2,49.6,12.4,0.0,Rainy,144
2021-03-06,Lucknow,19.4,76.5,8.7,0.0,Hazy,115
2024-09-12,Indore,24.8,66.5,13.3,0.21,Sunny,115
2022-04-08,Ahmedabad,22.7,31.0,6.3,0.99,Sunny,149
2022-06-02,Patna,31.7,55.6,10.9,0.0,Sunny,133
2024-12-04,Jaipur,17.7,42.2,7.9,0.0,Hazy,20
2020-05-16,Nagpur,36.0,58.9,6.4,0.0,Cloudy,148
2022-06-21,Delhi,19.4,86.9,6.8,0.0,Sunny,153
2023-11-20,Indore,25.0,20.0,4.5,0.05,Rainy,93
2022-02-06,Patna,10.8,83.2,2.8,0.0,Stormy,105
2023-04-23,Patna,18.7,75.0,17.9,0.01,Sunny,149
2021-03-12,Hyderabad,33.3,49.9,6.5,3.44,Hazy,170
2024-12-04,Surat,6.3,64.7,9.1,0.0,Foggy,137
2021-11-03,Lucknow,30.4,69.3,1.6,0.0,Rainy,21
2022-03-16,Hyderabad,24.7,73.6,6.0,0.0,Stormy,81
2021-01-25,Pune,22.9,58.9,16.8,3.6,Cloudy,96
2020-02-13,Jaipur,20.8,57.9,5.6,0.0,Cloudy,38
2022-12-10,Nagpur,19.1,29.6,16.7,0.0,Hazy,106
2023-05-30,Hyderabad,20.5,49.5,12.3,0.0,Stormy,151
2022-03-30,Ahmedabad,26.2,36.7,16.0,0.0,Sunny,93
2023-12-13,Pune,24.6,69.2,11.9,0.0,Hazy,98
2023-11-04,Nagpur,27.1,85.8,7.2,7.58,Stormy,149
2021-10-17,Indore,16.0,36.3,12.8,0.0,Sunny,161
2020-08-09,Hyderabad,28.6,74.0,15.1,2.59,Sunny,120
2022-05-08,Chennai,35.5,68.9,8.5,0.0,Rainy,72
2022-06-30,Pune,32.7,51.3,4.8,0.5,Sunny,57
2024-06-30,Bangalore,22.5,71.7,12.0,0.0,Sunny,137
2023-02-28,Surat,15.8,67.1,6.6,0.0,Stormy,115
2020-04-25,Ahmedabad,35.0,57.4,7.8,0.0,Cloudy,93
2024-02-29,Bhopal,19.8,73.0,9.7,0.0,Cloudy,92
2020-02-15,Surat,22.7,53.5,10.6,0.0,Hazy,91
2021-08-25,Hyderabad,24.6,66.1,11.5,0.87,Sunny,81
2020-11-30,Bhopal,31.5,27.3,13.2,1.59,Cloudy,10
2024-10-06,Hyderabad,23.0,69.3,1.6,0.0,Rainy,77
2022-06-19,Nagpur,34.7,100.0,7.1,0.0,Foggy,125
2020-03-24,Mumbai,22.4,81.5,2.6,0.0,Rainy,118
2022-03-04,Jaipur,18.7,58.3,8.7,0.0,Foggy,105
2020-09-25,Lucknow,32.3,71.7,10.5,0.0,Sunny,106
2023-08-05,Jaipur,26.2,77.0,12.3,1.23,Stormy,169
2022-07-03,Kolkata,27.1,58.8,1.9,0.0,Cloudy,128
2023-11-30,Lucknow,15.8,51.8,7.7,0.33,Hazy,192
2020-08-11,Kolkata,33.5,91.6,9.2,0.0,Sunny,34
2020-07-21,Hyderabad,30.1,100.0,18.8,3.15,Stormy,100
2022-09-16,Lucknow,31.2,78.4,12.2,0.0,Stormy,111
2022-01-09,Ahmedabad,14.2,67.9,7.5,0.0,Hazy,21
2023-08-11,Patna,34.5,41.3,5.9,3.67,Cloudy,107
2020-09-28,Patna,25.4,61.7,6.5,2.66,Foggy,46
2022-09-08,Jaipur,19.0,20.0,7.9,0.06,Sunny,104
2022-05-13,Ahmedabad,31.9,86.9,7.9,0.0,Rainy,111
2022-07-13,Indore,21.0,83.1,13.4,0.0,Sunny,31
2020-09-27,Indore,23.8,52.5,17.4,4.06,Foggy,113
2021-11-16,Hyderabad,26.9,58.8,7.5,0.99,Sunny,169
2020-11-30,Surat,33.0,52.2,6.6,0.0,Foggy,84
2023-11-09,Surat,35.1,81.8,2.6,2.82,Rainy,108
2023-02-20,Chennai,24.6,32.2,11.5,0.0,Foggy,39
2022-02-11,Bangalore,11.1,69.0,5.4,0.0,Stormy,78
2023-03-16,Jaipur,19.6,89.9,7.1,0.69,Sunny,139
2023-10-14,Chennai,28.9,56.6,5.4,0.0,Stormy,97
2024-04-18,Hyderabad,23.9,64.8,12.1,0.0,Stormy,103
2022-11-02,Nagpur,22.8,37.3,10.8,0.0,Foggy,55
2023-05-18,Jaipur,25.1,59.2,11.9,0.0,Foggy,177
2022-09-07,Indore,21.4,48.9,0.7,0.0,Cloudy,106
2020-06-10,Ahmedabad,22.0,77.3,11.5,0.0,Rainy,39
2023-01-09,Delhi,17.8,60.5,15.9,0.0,Rainy,122
2020-03-19,Ahmedabad,21.0,95.3,4.5,0.0,Foggy,186
2023-06-03,Hyderabad,28.3,33.9,6.3,0.87,Rainy,124
2021-08-19,Indore,29.2,85.2,4.5,0.56,Rainy,71
2022-07-27,Bangalore,21.6,64.7,5.8,0.99,Cloudy,102
2021-09-06,Kolkata,22.8,62.7,12.9,0.63,Hazy,110
2022-09-10,Bangalore,25.3,71.6,5.2,0.0,Sunny,100
2023-05-17,Mumbai,23.4,62.4,15.1,0.0,Stormy,162
2023-08-22,Nagpur,28.8,67.4,11.4,0.96,Stormy,108
2020-04-22,Hyderabad,29.4,60.7,2.2,0.0,Sunny,190
2023-06-10,Nagpur,36.5,55.3,7.7,4.92,Sunny,93
2021-06-01,Surat,40.4,20.0,13.3,0.0,Sunny,89
2022-07-08,Chennai,22.9,36.0,10.3,0.0,Foggy,10
2020-03-04,Surat,29.4,100.0,7.2,1.1,Stormy,22
2023-05-10,Pune,27.5,28.5,7.3,0.0,Sunny,71
2020-02-08,Bhopal,19.0,65.2,19.1,0.0,Hazy,36
2022-12-31,Kolkata,7.6,20.0,11.9,0.0,Stormy,128
2024-12-29,Mumbai,20.5,84.9,4.3,0.0,Rainy,74
2020-08-05,Mumbai,19.2,20.0,11.6,0.55,Hazy,130
2023-07-02,Bhopal,24.4,58.4,12.1,3.94,Foggy,12
2020-12-21,Bhopal,23.5,74.2,4.1,0.0,Stormy,178
2024-09-11,Lucknow,22.2,62.8,12.3,0.0,Stormy,62
2024-04-29,Patna,28.0,80.8,13.1,0.0,Hazy,59
2022-03-18,Indore,20.2,55.1,12.2,0.0,Sunny,122
2022-09-08,Indore,27.9,66.6,0.5,0.0,Sunny,67
2022-04-05,Pune,24.5,92.0,18.6,1.2,Stormy,78
2022-06-19,Patna,30.8,77.4,10.3,0.0,Foggy,132
2020-05-23,Jaipur,25.6,63.5,12.9,0.0,Cloudy,165
2021-04-08,Indore,30.4,59.6,4.9,0.0,Stormy,85
2024-06-08,Chennai,30.3,55.0,4.8,0.0,Cloudy,131
2021-02-09,Mumbai,17.8,45.0,0.9,0.09,Stormy,101
2021-09-12,Bangalore,25.8,74.4,1.1,0.0,Foggy,87
2022-05-12,Pune,29.6,100.0,11.0,0.0,Foggy,158
2022-04-04,Hyderabad,20.9,62.0,12.5,0.0,Rainy,61
2022-09-23,Ahmedabad,29.2,36.9,2.4,0.0,Rainy,124
2022-03-18,Chennai,32.7,77.7,10.2,2.96,Cloudy,82
2021-06-09,Nagpur,26.7,41.9,14.7,0.0,Hazy,30
2021-08-11,Kolkata,34.1,59.6,1.0,0.46,Sunny,118
2022-08-10,Bhopal,26.0,78.8,16.4,0.0,Sunny,177
2023-01-12,Surat,14.2,37.6,9.1,0.0,Sunny,159
2020-12-27,Patna,17.8,54.2,12.6,0.0,Foggy,80
2021-06-05,Chennai,29.1,60.1,10.3,0.0,Cloudy,75
2020-01-19,Pune,17.7,57.1,6.2,0.0,Hazy,52
2020-11-29,Ahmedabad,17.8,77.0,15.7,0.0,Rainy,131
2024-10-24,Chennai,27.1,100.0,7.8,0.0,Sunny,96
2023-07-20,Hyderabad,25.1,60.8,0.6,0.0,Foggy,146
2023-06-21,Jaipur,25.7,49.4,11.8,0.0,Sunny,84
2020-06-12,Mumbai,26.9,40.0,3.9,0.0,Cloudy,132
2020-07-02,Chennai,26.7,93.5,2.1,0.0,Rainy,94
2024-07-08,Bangalore,23.4,51.0,12.7,0.0,Rainy,100
2020-09-08,Surat,29.1,37.1,8.3,0.0,Hazy,39
2021-10-31,Lucknow,20.6,34.3,14.1,0.0,Rainy,81
2024-06-29,Patna,28.8,20.0,13.2,3.81,Stormy,97
2022-05-04,Pune,20.1,64.9,16.2,0.0,Sunny,108
2024-07-18,Bhopal,25.5,100.0,13.5,0.71,Stormy,34
2024-01-31,Nagpur,18.9,57.3,8.3,0.0,Foggy,59
2024-10-06,Patna,22.2,50.4,12.0,0.96,Cloudy,99
2021-05-04,Chennai,39.3,56.1,7.6,0.0,Stormy,193
2023-06-14,Nagpur,20.5,100.0,11.6,0.0,Cloudy,156
2020-07-10,Mumbai,23.1,32.2,3.9,0.0,Rainy,122
2021-10-18,Indore,34.7,37.3,10.9,0.0,Stormy,24
2022-04-28,Delhi,34.1,66.5,1.7,0.0,Hazy,111
2020-12-24,Bhopal,20.2,82.6,12.1,0.0,Hazy,10
2022-01-15,Indore,7.1,69.5,0.5,5.23,Stormy,265
2020-05-13,Hyderabad,34.0,88.1,9.9,1.84,Sunny,63
2021-09-20,Pune,27.9,75.7,5.1,3.26,Hazy,105
2022-09-24,Surat,16.8,70.9,13.7,0.0,Hazy,94
2023-07-31,Bangalore,25.9,90.1,11.3,0.0,Cloudy,120
2021-06-07,Chennai,28.9,88.5,15.0,0.0,Stormy,169
2023-12-06,Kolkata,20.9,78.0,5.7,0.0,Rainy,100
2022-05-29,Hyderabad,31.0,87.7,15.7,0.0,Cloudy,89
2023-09-11,Nagpur,23.7,53.1,3.0,0.0,Cloudy,117
2024-04-04,Indore,26.9,54.2,16.8,0.0,Hazy,87
2022-07-20,Jaipur,22.2,80.4,17.6,0.0,Stormy,100
2021-09-11,Hyderabad,23.5,58.9,14.7,0.0,Sunny,89
2023-05-17,Nagpur,29.8,44.5,26.5,0.0,Foggy,85
2020-12-20,Ahmedabad,20.4,71.1,14.3,0.0,Foggy,57
2023-05-17,Surat,29.8,67.5,5.2,0.91,Rainy,94
2021-03-06,Bhopal,25.4,23.8,12.2,0.0,Cloudy,47
2024-11-30,Kolkata,26.1,93.6,9.2,0.0,Rainy,123
2021-01-03,Nagpur,15.0,78.2,11.1,0.0,Hazy,78
2022-05-30,Nagpur,18.9,63.8,7.8,2.1,Foggy,176
2024-11-03,Bhopal,26.0,83.3,12.4,0.0,Hazy,93
2020-01-05,Bhopal,22.2,92.0,11.8,0.0,Foggy,106
2024-09-07,Delhi,30.2,41.9,6.1,0.0,Foggy,122
2023-12-28,Hyderabad,22.3,24.2,13.0,0.0,Rainy,117
2020-05-29,Nagpur,30.7,62.0,2.2,0.2,Rainy,104
2020-03-29,Indore,26.5,37.3,15.6,0.0,Rainy,135
2020-06-29,Ahmedabad,23.2,31.0,7.8,0.0,Hazy,118
2020-02-07,Kolkata,15.9,74.2,2.4,0.0,Foggy,88
2020-10-10,Surat,27.1,48.1,6.8,0.0,Sunny,152
2021-12-09,Indore,19.5,73.1,16.0,0.0,Rainy,104
2021-07-05,Indore,26.3,79.2,18.6,0.0,Rainy,139
2020-09-25,Delhi,34.4,92.9,1.7,2.8,Foggy,145
2023-09-17,Mumbai,31.8,33.8,12.1,0.0,Stormy,184
2020-07-15,Delhi,27.2,30.6,6.2,0.0,Hazy,115
2024-04-28,Kolkata,21.4,77.7,8.8,0.0,Cloudy,144
2022-06-19,Bhopal,33.2,53.3,24.1,5.22,Cloudy,80
2020-01-03,Indore,25.5,96.7,14.1,1.26,Rainy,133
2021-07-12,Pune,26.0,56.3,12.3,0.0,Cloudy,93
2023-05-05,Indore,31.7,68.2,10.8,0.0,Rainy,121
2024-09-03,Surat,21.7,72.4,3.0,0.0,Foggy,17
2023-11-09,Mumbai,26.1,35.1,5.7,0.0,Hazy,142
2020-05-05,Mumbai,32.0,71.0,12.9,0.0,Cloudy,130
2024-02-06,Indore,23.8,61.5,5.9,0.0,Sunny,76
2021-12-27,Ahmedabad,18.3,67.5,10.8,0.0,Sunny,10
2023-02-21,Lucknow,9.7,79.9,6.1,0.0,Sunny,45
2024-10-10,Surat,29.4,73.1,2.5,0.0,Cloudy,155
2020-02-25,Ahmedabad,14.8,30.3,20.3,0.0,Cloudy,33
2021-07-10,Indore,19.8,90.3,9.2,0.0,Hazy,49
2021-01-16,Chennai,15.3,56.6,8.1,0.0,Cloudy,32
2022-03-06,Surat,34.0,100.0,6.7,2.48,Rainy,64
2022-01-16,Bhopal,12.7,49.1,7.8,0.0,Rainy,10
2021-12-10,Patna,17.2,31.8,6.5,0.0,Hazy,126
2024-08-04,Jaipur,21.1,54.5,8.3,7.33,Foggy,28
2023-05-28,Hyderabad,30.0,63.8,0.9,0.0,Stormy,104
2021-12-07,Indore,19.6,82.1,10.4,0.0,Stormy,55
2023-11-17,Pune,14.6,75.2,5.1,1.4,Cloudy,94
2021-05-12,Ahmedabad,27.1,66.7,17.7,0.0,Rainy,39
2020-05-26,Chennai,23.6,81.4,5.6,2.27,Hazy,81
2020-06-11,Kolkata,23.4,52.4,10.7,0.0,Foggy,123
2021-12-24,Pune,26.1,83.7,4.6,0.0,Foggy,62
2022-12-22,Lucknow,21.4,61.1,14.9,0.0,Foggy,50
2020-01-31,Nagpur,18.2,68.9,18.2,0.0,Foggy,86
2022-09-14,Kolkata,30.1,51.1,10.8,0.11,Foggy,62
2023-05-21,Chennai,22.5,60.1,2.1,0.0,Cloudy,144
2023-10-28,Mumbai,22.1,56.5,12.5,0.0,Foggy,168
2023-02-25,Ahmedabad,27.0,78.6,3.9,0.0,Rainy,167
2023-08-10,Bhopal,20.3,38.9,7.7,0.0,Hazy,121
2021-08-21,Pune,36.7,55.1,24.2,0.0,Hazy,143
2024-02-06,Patna,15.6,78.8,5.0,2.78,Stormy,76
2021-08-21,Indore,25.5,30.9,8.0,0.0,Stormy,78
2023-10-02,Bangalore,23.4,93.3,6.7,0.0,Hazy,82
2023-08-04,Jaipur,25.1,58.6,23.0,0.0,Cloudy,107
2020-11-16,Surat,26.6,36.4,10.6,0.0,Foggy,107
2023-08-01,Indore,29.0,63.4,6.2,0.0,Rainy,145
2022-07-14,Pune,24.0,75.1,7.7,0.0,Sunny,34
2023-04-02,Indore,33.5,72.7,17.9,0.0,Sunny,125
2020-09-27,Bhopal,15.9,56.9,14.3,0.76,Rainy,127
2023-09-19,Surat,15.7,43.4,12.1,0.0,Sunny,72
2022-03-30,Hyderabad,18.7,60.7,16.3,0.0,Foggy,59
2020-04-06,Surat,24.7,56.3,19.6,0.0,Rainy,49
2023-04-04,Chennai,22.5,67.9,17.8,1.11,Stormy,63
2021-06-15,Nagpur,19.1,84.5,0.6,0.0,Rainy,31
2022-10-10,Lucknow,24.0,59.7,4.8,1.37,Cloudy,102
2020-11-01,Mumbai,23.2,57.6,7.4,0.53,Rainy,64
2024-05-14,Nagpur,25.5,62.3,16.5,0.67,Hazy,88
2021-04-27,Lucknow,31.6,63.6,12.7,0.0,Foggy,123
2020-06-14,Lucknow,23.9,57.6,6.0,0.0,Hazy,98
2024-03-13,Ahmedabad,9.0,20.0,11.0,0.0,Sunny,165
2021-01-05,Delhi,17.5,41.4,7.5,1.35,Cloudy,114
2022-03-25,Indore,28.9,60.2,6.4,0.0,Cloudy,139
2023-10-26,Ahmedabad,23.5,86.4,1.6,0.0,Sunny,98
2022-03-19,Patna,23.2,47.8,17.6,0.0,Hazy,112
2020-09-13,Hyderabad,25.1,92.0,10.6,0.0,Sunny,81
2024-05-09,Bhopal,30.2,20.0,12.8,0.0,Stormy,76
2022-05-10,Bhopal,20.6,60.3,11.3,1.67,Sunny,187
2022-09-27,Mumbai,26.6,48.5,13.1,0.0,Cloudy,157
2021-01-09,Kolkata,13.8,34.6,12.6,0.0,Stormy,140
2020-10-03,Kolkata,29.2,53.3,10.2,0.0,Hazy,121
2023-01-18,Mumbai,20.2,56.0,5.6,1.73,Hazy,81
2024-04-09,Surat,25.9,64.3,2.6,0.0,Sunny,170
2020-01-11,Bhopal,19.6,42.2,6.2,0.2,Stormy,73
2023-07-25,Delhi,33.4,32.7,5.4,0.0,Cloudy,113
2020-07-04,Bangalore,25.3,62.2,12.0,0.0,Foggy,189
2020-04-05,Surat,19.4,100.0,7.4,0.12,Stormy,74
2020-05-22,Hyderabad,46.6,32.1,16.7,0.0,Stormy,123
2022-02-12,Surat,19.4,68.9,6.2,0.0,Rainy,117
2020-03-18,Chennai,20.2,68.8,6.6,0.0,Sunny,124
2021-08-30,Indore,22.5,64.2,5.0,0.75,Hazy,25
2020-07-16,Chennai,26.7,21.4,10.8,0.0,Cloudy,107
2020-09-24,Chennai,30.5,37.0,7.1,0.0,Rainy,10
2024-09-09,Jaipur,28.0,84.1,18.1,0.0,Rainy,188
2020-08-24,Lucknow,24.0,56.9,15.6,3.84,Sunny,63
2022-03-16,Indore,22.6,68.2,9.0,3.64,Stormy,136
2021-04-30,Bhopal,34.2,70.6,9.7,0.0,Stormy,77
2022-12-24,Pune,9.9,86.4,13.4,0.0,Cloudy,144
2021-06-07,Delhi,22.3,20.0,25.2,0.71,Sunny,71
2020-05-02,Mumbai,26.1,54.6,9.5,0.0,Foggy,43
2022-10-28,Mumbai,31.2,84.6,21.0,0.0,Stormy,59
2024-07-16,Ahmedabad,22.9,46.3,9.2,0.0,Foggy,151
2020-04-05,Patna,24.0,53.2,13.9,0.0,Hazy,49
2022-07-23,Delhi,26.7,57.3,19.1,3.29,Rainy,227
2022-03-11,Indore,28.2,80.1,10.5,4.61,Hazy,128
2023-10-20,Nagpur,32.9,56.4,12.8,0.0,Rainy,78
2023-07-13,Pune,31.6,42.8,11.5,0.0,Rainy,94
2023-04-28,Lucknow,28.6,32.5,13.8,0.52,Cloudy,10
2024-02-07,Indore,12.5,60.2,13.6,1.27,Hazy,43
2024-11-18,Lucknow,28.8,59.9,11.3,0.0,Hazy,27
2024-03-16,Ahmedabad,12.5,88.7,11.2,0.0,Rainy,161
2022-09-28,Indore,26.4,65.1,9.5,0.0,Sunny,179
2020-02-12,Nagpur,15.3,72.9,11.1,0.0,Foggy,164
2023-06-21,Patna,38.3,27.6,5.1,0.0,Hazy,148
2024-02-29,Chennai,18.7,70.0,6.6,0.0,Stormy,100
2021-08-01,Pune,16.1,41.2,17.4,0.0,Stormy,60
2020-11-28,Kolkata,31.0,48.6,10.1,0.65,Sunny,111
2020-01-10,Pune,18.1,56.3,5.2,0.11,Cloudy,127
2021-06-25,Chennai,22.0,66.1,16.5,0.0,Sunny,69
2023-06-07,Hyderabad,29.1,43.1,6.8,0.0,Cloudy,85
2024-05-31,Mumbai,29.0,85.7,8.5,0.0,Sunny,87
2020-02-18,Mumbai,24.0,54.8,13.8,3.09,Stormy,51
2021-11-22,Kolkata,6.7,39.0,13.0,0.45,Rainy,34
2024-07-21,Chennai,28.1,29.7,8.6,0.0,Foggy,11
2024-07-06,Jaipur,25.6,71.3,14.2,6.11,Hazy,151
2022-05-19,Delhi,32.3,69.3,6.8,2.28,Cloudy,122
2020-06-14,Kolkata,31.2,100.0,20.1,0.4,Cloudy,160
2023-07-23,Nagpur,30.3,28.4,11.1,2.74,Cloudy,77
2024-07-15,Nagpur,22.8,45.4,6.4,0.0,Cloudy,67
2022-08-30,Delhi,31.6,46.2,14.4,0.0,Cloudy,10
2021-04-06,Jaipur,29.4,41.3,4.6,0.0,Sunny,22
2024-04-19,Pune,27.2,74.9,13.6,0.0,Hazy,174
2021-06-12,Surat,24.4,64.3,15.9,0.0,Hazy,169
2020-01-27,Bhopal,22.2,83.1,10.7,0.0,Hazy,94
2024-01-01,Pune,12.9,42.2,11.3,0.0,Hazy,24
2020-08-07,Delhi,30.9,61.8,17.2,7.32,Rainy,84
2020-02-12,Pune,19.8,57.6,8.8,0.0,Hazy,173
2021-04-19,Surat,26.6,49.0,15.8,0.74,Rainy,179
2024-08-24,Bhopal,32.7,71.7,2.5,0.0,Stormy,89
2020-07-08,Bangalore,21.5,61.2,4.1,4.47,Stormy,157
2023-12-09,Delhi,12.8,31.9,11.0,0.0,Sunny,134
2023-03-02,Mumbai,20.0,20.0,15.6,0.0,Sunny,166
2023-09-12,Nagpur,20.7,53.8,19.0,0.0,Stormy,58
2022-05-28,Surat,30.8,53.2,4.5,0.0,Rainy,69
2020-06-23,Bangalore,20.6,51.0,5.7,0.0,Stormy,95
2021-02-17,Lucknow,26.1,51.5,7.4,0.0,Stormy,46
2020-05-28,Delhi,34.1,59.4,18.2,0.03,Sunny,77
2022-03-19,Surat,31.7,68.8,6.0,0.0,Foggy,106
2022-06-06,Bhopal,30.3,96.0,5.3,0.17,Hazy,73
2021-09-21,Nagpur,31.2,59.6,6.2,9.92,Stormy,27
2021-04-26,Surat,34.4,63.1,11.0,0.0,Foggy,93
2021-09-28,Nagpur,20.9,84.0,12.3,0.0,Foggy,115
2021-01-27,Kolkata,23.3,51.1,18.1,0.0,Rainy,81
2021-12-03,Bangalore,23.2,37.7,9.7,3.01,Stormy,153
2022-02-16,Lucknow,23.8,63.8,15.6,0.0,Foggy,134
2023-11-23,Bhopal,26.1,47.9,7.4,0.0,Stormy,121
2024-03-22,Indore,32.4,57.4,12.1,1.13,Foggy,100
2020-06-30,Kolkata,28.7,60.3,5.6,0.0,Stormy,122
2021-04-04,Mumbai,23.7,97.0,5.1,0.0,Hazy,166
2021-05-25,Bhopal,20.5,59.4,7.5,0.0,Hazy,58
2020-03-02,Nagpur,28.4,72.7,3.3,3.31,Hazy,109
2020-02-04,Patna,24.5,20.0,12.5,0.0,Rainy,158
2023-08-16,Patna,20.1,20.0,4.8,0.0,Hazy,90
2024-06-18,Lucknow,23.7,69.2,5.1,0.0,Sunny,89
2023-08-12,Kolkata,29.3,63.9,2.4,0.0,Sunny,177
2023-06-03,Ahmedabad,27.2,66.8,14.3,0.0,Hazy,50
2023-07-16,Bhopal,17.6,45.0,18.4,0.0,Cloudy,87
2020-04-28,Chennai,31.9,50.0,8.6,0.0,Stormy,212
2022-10-03,Surat,24.2,43.3,10.3,2.12,Hazy,19
2022-05-07,Ahmedabad,32.9,48.6,8.2,0.06,Sunny,125
2023-07-31,Kolkata,24.1,34.6,14.7,0.0,Foggy,184
2021-12-06,Patna,10.8,68.9,1.2,0.0,Hazy,69
2021-04-15,Nagpur,39.0,80.8,12.2,1.88,Foggy,11
2021-08-19,Indore,17.3,40.3,7.6,5.71,Cloudy,21
2024-03-29,Surat,25.4,84.4,3.3,0.0,Foggy,10
2024-05-04,Bhopal,31.9,35.4,7.4,0.77,Cloudy,84
2024-02-14,Pune,26.8,58.0,7.3,0.0,Sunny,99
2024-01-13,Kolkata,22.9,74.7,11.5,0.0,Stormy,72
2020-04-19,Jaipur,22.4,92.1,13.3,0.0,Cloudy,146
2023-03-25,Mumbai,32.6,68.0,20.1,0.0,Rainy,40
2023-08-01,Delhi,24.7,48.8,13.9,0.0,Rainy,10
2021-02-13,Surat,10.8,33.0,3.3,0.32,Foggy,68
2022-04-14,Chennai,32.3,78.9,10.0,2.07,Stormy,60
2020-05-05,Pune,26.4,71.0,14.3,0.0,Foggy,64
2022-06-26,Lucknow,21.3,51.9,19.6,0.0,Cloudy,48
2022-09-24,Hyderabad,28.5,84.9,14.5,0.01,Hazy,96
2020-07-11,Hyderabad,24.9,47.4,7.9,0.0,Stormy,22
2020-10-22,Jaipur,20.2,44.7,9.3,1.11,Foggy,89
2024-03-06,Lucknow,23.7,56.5,12.2,2.79,Sunny,87
2022-04-13,Ahmedabad,30.8,32.4,5.3,3.38,Rainy,68
2023-05-19,Bangalore,29.3,43.2,11.7,0.0,Cloudy,56
2022-12-17,Jaipur,14.8,63.4,13.1,0.52,Rainy,89
2022-09-16,Pune,14.2,68.4,10.2,1.2,Hazy,145
2020-12-18,Bhopal,19.5,76.0,9.0,0.0,Rainy,118
2022-05-11,Delhi,30.4,46.0,2.5,0.0,Foggy,42
2023-04-21,Patna,22.6,63.5,9.4,1.26,Rainy,10
2021-06-26,Kolkata,20.2,78.3,6.9,0.0,Cloudy,91
2020-10-13,Jaipur,24.9,100.0,10.0,0.0,Cloudy,70
2020-07-28,Chennai,21.7,51.1,12.1,0.0,Cloudy,83
2022-12-03,Kolkata,13.1,61.1,16.0,1.97,Hazy,105
2024-09-19,Indore,24.9,66.8,3.2,0.0,Stormy,37
2022-04-04,Jaipur,18.5,32.9,10.8,0.18,Sunny,178
2024-06-21,Hyderabad,20.6,45.8,6.2,4.75,Stormy,87
2024-02-29,Nagpur,19.1,85.0,10.8,0.52,Stormy,239
2021-11-29,Jaipur,21.6,65.2,2.7,0.0,Cloudy,202
2022-04-01,Hyderabad,27.5,46.8,6.2,0.0,Stormy,108
2024-06-22,Pune,23.2,47.1,12.0,0.0,Sunny,37
2023-04-28,Jaipur,28.8,69.4,2.4,4.89,Stormy,105
2020-05-27,Kolkata,22.1,62.4,2.4,0.0,Cloudy,44
2023-11-09,Kolkata,21.2,54.7,18.6,0.0,Hazy,10
2021-08-31,Pune,27.4,83.3,17.4,0.0,Hazy,86
2020-02-29,Lucknow,18.0,76.4,6.9,0.0,Rainy,23
2023-07-05,Mumbai,34.3,31.7,19.5,0.07,Stormy,30
2023-10-30,Hyderabad,32.5,37.9,8.9,0.0,Foggy,84
2022-09-19,Mumbai,29.3,84.9,4.6,0.0,Rainy,59
2022-07-30,Pune,31.1,44.6,8.7,0.0,Sunny,74
2023-01-22,Chennai,23.0,65.9,0.1,0.0,Sunny,46
